Impressions,Clicks,Sales,Spend,Marketplace,Ad_group,Orders,Units
1959,7,120.99,24.198,Ebay,Outdoor_Marketing,1,1
10440,50,1348.37,269.674,Ebay,Outdoor_Marketing,12,14
59211,159,1296.22,259.244,Ebay,Outdoor_Marketing,9,11
21038,67,326.97,65.394,Ebay,Outdoor_Marketing,3,3
293689,599,2734.03,546.806,Ebay,Outdoor_Marketing,24,35
13082,60,280.97,56.194,Ebay,Digital_ad,3,3
3672,24,336.96,67.392,Ebay,Digital_ad,4,4
35425,140,363.93,202.1833333,Ebay,PPC_Marketing,7,7
7148,17,120.99,67.21666667,Ebay,PPC_Marketing,1,1
19913,22,821.46,456.3666667,Ebay,PPC_Marketing,5,5
19783,44,244.62,135.9,Ebay,PPC_Marketing,4,4
4559,11,37.99,21.10555556,Ebay,PPC_Marketing,1,1
4088,11,129.99,72.21666667,Ebay,PPC_Marketing,1,1
36427,78,837.95,465.5277778,Ebay,PPC_Marketing,5,5
22131,83,945.92,189.184,Ebay,Outdoor_Marketing,7,8
15156,49,457.05,91.41,Ebay,Outdoor_Marketing,5,5
58180,176,1596.16,319.232,Ebay,Outdoor_Marketing,13,14
15278,23,49.99,9.998,Ebay,Outdoor_Marketing,1,1
14702,52,342.96,68.592,Ebay,Digital_ad,4,4
3118,28,122.98,24.596,Ebay,Digital_ad,2,2
25903,16,347.96,69.592,Ebay,Digital_ad,4,4
8537,10,95.43,19.086,Ebay,Outdoor_Marketing,2,3
15764,61,93.99,52.21666667,Ebay,PPC_Marketing,1,1
808,1,522.97,290.5388889,Ebay,PPC_Marketing,3,3
13378,54,371.95,206.6388889,Ebay,PPC_Marketing,5,5
5789,11,258.99,143.8833333,Ebay,PPC_Marketing,1,1
5791,31,129.99,72.21666667,Ebay,PPC_Marketing,1,1
53571,114,763.93,424.4055556,Ebay,PPC_Marketing,7,7
22544,69,320.47,64.094,Ebay,Outdoor_Marketing,3,4
46504,127,1262.42,252.484,Ebay,Outdoor_Marketing,13,14
32278,84,1525.91,305.182,Ebay,Outdoor_Marketing,9,9
18810,41,189.99,37.998,Ebay,Outdoor_Marketing,1,1
11915,61,622.93,124.586,Ebay,Digital_ad,6,7
38456,28,105.98,21.196,Ebay,Digital_ad,2,2
10416,31,303.74,60.748,Ebay,Outdoor_Marketing,5,6
14575,30,461.97,256.65,Ebay,PPC_Marketing,2,3
4105,13,213.49,118.6055556,Ebay,PPC_Marketing,1,1
6008,9,199.99,111.1055556,Ebay,PPC_Marketing,1,1
24400,64,320.96,178.3111111,Ebay,PPC_Marketing,4,4
3823,7,570.95,317.1944444,Ebay,PPC_Marketing,5,5
31037,124,1731.85,346.37,Ebay,Outdoor_Marketing,8,16
48355,121,1697.98,339.596,Ebay,Outdoor_Marketing,12,13
22011,63,1586.9,317.38,Ebay,Outdoor_Marketing,9,10
15910,30,653.94,130.788,Ebay,Outdoor_Marketing,3,6
24964,91,828.9,165.78,Ebay,Digital_ad,9,10
4821,21,182.98,36.596,Ebay,Social_Media,2,2
34727,116,387.96,77.592,Ebay,TV_ad,4,4
9263,27,319.96,177.7555556,Ebay,PPC_Marketing,4,4
3716,6,247.67,137.5944444,Ebay,PPC_Marketing,1,1
7234,10,176.99,98.32777778,Ebay,PPC_Marketing,1,1
18750,57,469.95,261.0833333,Ebay,PPC_Marketing,5,5
36816,123,780.79,156.158,Ebay,Outdoor_Marketing,6,6
25400,82,339.97,67.994,Ebay,Outdoor_Marketing,3,3
35348,93,1252.8,250.56,Ebay,Outdoor_Marketing,11,11
49923,148,599.97,119.994,Ebay,Outdoor_Marketing,3,3
35453,60,343.96,68.792,Ebay,Digital_ad,4,4
6134,31,122.98,24.596,Ebay,Digital_ad,2,2
23738,25,52.99,10.598,Ebay,Digital_ad,1,1
8096,16,93.99,52.21666667,Ebay,PPC_Marketing,1,1
18014,40,424.95,236.0833333,Ebay,PPC_Marketing,5,5
3021,8,116.99,64.99444444,Ebay,PPC_Marketing,1,1
5354,10,197.99,109.9944444,Ebay,PPC_Marketing,1,1
25010,65,496.92,276.0666667,Ebay,PPC_Marketing,7,8
8626,10,287.97,159.9833333,Ebay,PPC_Marketing,3,3
33192,100,1237.15,247.43,Ebay,Outdoor_Marketing,9,10
33279,103,504.95,100.99,Ebay,Outdoor_Marketing,5,5
39480,128,617.85,123.57,Ebay,Outdoor_Marketing,6,6
24516,87,730.95,146.19,Ebay,Outdoor_Marketing,3,5
49893,136,777.94,155.588,Ebay,Outdoor_Marketing,4,4
12477,19,322.99,64.598,Ebay,Outdoor_Marketing,1,1
17499,41,319.96,63.992,Ebay,Digital_ad,4,4
28014,28,162.98,32.596,Ebay,Digital_ad,2,2
6991,22,308.86,171.5888889,Ebay,PPC_Marketing,4,4
8312,12,84.99,47.21666667,Ebay,PPC_Marketing,1,1
6527,24,647.26,359.5888889,Ebay,PPC_Marketing,4,4
14944,24,234.97,130.5388889,Ebay,PPC_Marketing,3,3
9126,9,27.99,15.55,Ebay,PPC_Marketing,1,1
8781,23,84.99,47.21666667,Ebay,PPC_Marketing,1,1
26047,138,699.54,388.6333333,Ebay,PPC_Marketing,14,18
10974,32,70.99,14.198,Ebay,Outdoor_Marketing,1,1
32707,90,689.94,137.988,Ebay,Outdoor_Marketing,6,6
35979,107,218.93,43.786,Ebay,Outdoor_Marketing,3,3
49548,103,662.92,132.584,Ebay,Digital_ad,8,8
5162,13,120.98,24.196,Ebay,Digital_ad,2,2
10345,23,245.29,136.2722222,Ebay,PPC_Marketing,5,5
9102,29,93.99,52.21666667,Ebay,PPC_Marketing,1,1
5850,23,1030.21,572.3388889,Ebay,PPC_Marketing,4,4
25508,99,1826.83,1014.905556,Ebay,PPC_Marketing,15,17
17173,36,440.28,244.6,Ebay,PPC_Marketing,2,2
12569,32,134.99,74.99444444,Ebay,PPC_Marketing,1,1
2743,19,47.28,26.26666667,Ebay,PPC_Marketing,2,2
76698,192,1855.82,371.164,Ebay,Outdoor_Marketing,11,13
24131,101,614.55,122.91,Ebay,Outdoor_Marketing,4,5
4636,21,333.98,66.796,Ebay,Outdoor_Marketing,1,2
39589,48,818.96,163.792,Ebay,Outdoor_Marketing,5,5
10585,33,428.98,85.796,Ebay,Outdoor_Marketing,2,2
33435,82,88.99,17.798,Ebay,Digital_ad,1,1
5149,14,80.99,16.198,Ebay,Digital_ad,1,1
16727,18,105.98,21.196,Ebay,Digital_ad,2,2
21517,25,463.54,257.5222222,Ebay,PPC_Marketing,6,6
9408,31,681.96,378.8666667,Ebay,PPC_Marketing,4,4
33554,81,559.94,311.0777778,Ebay,PPC_Marketing,6,6
9729,31,102.84,57.13333333,Ebay,PPC_Marketing,1,1
57951,163,1309.68,261.936,Ebay,Outdoor_Marketing,11,12
28058,96,1664.69,332.938,Ebay,Outdoor_Marketing,13,17
31149,123,1268.89,253.778,Ebay,Outdoor_Marketing,8,11
6797,38,166.99,33.398,Ebay,Outdoor_Marketing,1,1
45308,48,449.36,89.872,Ebay,Outdoor_Marketing,4,4
16050,29,266.99,53.398,Ebay,Outdoor_Marketing,1,1
11197,21,209.99,41.998,Ebay,Outdoor_Marketing,1,1
4873,14,216.97,43.394,Ebay,Digital_ad,3,3
11246,14,52.99,10.598,Ebay,Digital_ad,1,1
12263,57,581.83,323.2388889,Ebay,PPC_Marketing,7,7
13463,42,254.97,141.65,Ebay,PPC_Marketing,3,3
10597,30,1074.95,597.1944444,Ebay,PPC_Marketing,5,5
46768,120,472.93,262.7388889,Ebay,PPC_Marketing,7,7
12074,24,357.13,198.4055556,Ebay,PPC_Marketing,2,2
25248,80,1038.89,207.778,Ebay,Outdoor_Marketing,9,11
33491,105,975.05,195.01,Ebay,Outdoor_Marketing,6,6
67660,88,500.97,100.194,Ebay,Outdoor_Marketing,3,3
56473,67,669.96,133.992,Ebay,Outdoor_Marketing,4,4
55592,104,137.97,27.594,Ebay,Outdoor_Marketing,1,1
8992,25,202.99,40.598,Ebay,Outdoor_Marketing,1,1
27031,98,525.94,105.188,Ebay,Digital_ad,6,6
9478,16,52.99,10.598,Ebay,Digital_ad,1,1
11619,83,975.78,542.1,Ebay,PPC_Marketing,10,12
10198,49,492.93,273.85,Ebay,PPC_Marketing,7,7
23852,34,872.96,484.9777778,Ebay,PPC_Marketing,4,4
22466,81,224.83,124.9055556,Ebay,PPC_Marketing,5,5
70531,314,134.99,26.998,Ebay,Outdoor_Marketing,1,1
36065,93,1297.89,259.578,Ebay,Outdoor_Marketing,8,11
42421,111,443.97,88.794,Ebay,Outdoor_Marketing,3,3
8249,19,69.99,13.998,Ebay,Outdoor_Marketing,1,1
31564,53,212.94,42.588,Ebay,Outdoor_Marketing,2,2
15440,59,954.95,190.99,Ebay,Outdoor_Marketing,2,5
14083,67,1164.86,232.972,Ebay,Digital_ad,13,14
7229,11,153.98,30.796,Ebay,Digital_ad,2,2
17236,22,269.96,53.992,Ebay,Digital_ad,4,4
10493,77,1932.53,1073.627778,Ebay,PPC_Marketing,21,22
15546,46,194.97,108.3166667,Ebay,PPC_Marketing,3,3
25951,32,308.88,171.6,Ebay,PPC_Marketing,3,3
37679,147,532.14,295.6333333,Ebay,PPC_Marketing,12,12
24259,45,674.94,374.9666667,Ebay,PPC_Marketing,4,6
10449,30,199.99,111.1055556,Ebay,PPC_Marketing,1,1
4303,26,117,65,Ebay,PPC_Marketing,2,4
145725,537,1357.37,271.474,Ebay,Outdoor_Marketing,9,10
33170,95,1344.88,268.976,Ebay,Outdoor_Marketing,11,12
13062,48,116.99,23.398,Ebay,Outdoor_Marketing,1,1
71997,155,117.98,23.596,Ebay,Outdoor_Marketing,2,2
3537,16,150.99,30.198,Ebay,Outdoor_Marketing,1,1
11797,50,177.98,35.596,Ebay,Digital_ad,2,2
12063,26,280.79,56.158,Ebay,Digital_ad,3,3
18365,21,52.99,10.598,Ebay,Digital_ad,1,1
10398,84,1261.45,700.8055556,Ebay,PPC_Marketing,14,15
18344,35,439.93,244.4055556,Ebay,PPC_Marketing,7,7
25320,25,398.98,221.6555556,Ebay,PPC_Marketing,2,2
33303,203,712.41,395.7833333,Ebay,PPC_Marketing,14,19
1994,5,134.99,26.998,Ebay,Outdoor_Marketing,1,1
42286,108,1440.88,288.176,Ebay,Outdoor_Marketing,10,12
16755,49,595.93,119.186,Ebay,Outdoor_Marketing,5,6
1270,6,192.99,38.598,Ebay,Outdoor_Marketing,1,1
27288,104,642.93,128.586,Ebay,Digital_ad,6,7
12890,40,228.97,45.794,Ebay,Digital_ad,3,3
12509,19,116.98,23.396,Ebay,Digital_ad,2,2
8235,44,282.97,157.2055556,Ebay,PPC_Marketing,3,3
18782,59,142.99,79.43888889,Ebay,PPC_Marketing,1,1
17531,42,122.98,68.32222222,Ebay,PPC_Marketing,2,2
15472,47,703.94,391.0777778,Ebay,PPC_Marketing,5,6
38586,211,977.05,542.8055556,Ebay,PPC_Marketing,21,25
185918,373,645.95,129.19,Ebay,Outdoor_Marketing,5,5
46071,121,4915.55,983.11,Ebay,Outdoor_Marketing,15,49
78836,121,621.96,124.392,Ebay,Outdoor_Marketing,4,4
11867,51,690.83,138.166,Ebay,Digital_ad,7,7
17414,33,309.96,61.992,Ebay,Digital_ad,4,4
16230,24,228.96,45.792,Ebay,Digital_ad,4,4
7148,14,55.99,11.198,Ebay,Social_Media,1,1
43191,85,638.91,354.95,Ebay,PPC_Marketing,9,9
41172,73,966.95,537.1944444,Ebay,PPC_Marketing,5,5
4270,9,159.28,88.48888889,Ebay,PPC_Marketing,2,2
18669,42,459.96,255.5333333,Ebay,PPC_Marketing,4,4
4634,16,109.99,21.998,Ebay,Outdoor_Marketing,1,1
112429,175,109.99,21.998,Ebay,Outdoor_Marketing,1,1
55230,182,1049.89,209.978,Ebay,Outdoor_Marketing,7,11
19221,96,934.93,186.986,Ebay,Outdoor_Marketing,6,7
4517,29,602.93,120.586,Ebay,Outdoor_Marketing,7,7
18696,62,585.45,117.09,Ebay,Outdoor_Marketing,5,5
51459,69,432.04,86.408,Ebay,Outdoor_Marketing,2,3
44493,164,1328.86,265.772,Ebay,Digital_ad,13,14
15171,45,145.98,29.196,Ebay,Digital_ad,2,2
20675,28,172.36,34.472,Ebay,Digital_ad,3,3
50445,123,987.84,548.8,Ebay,PPC_Marketing,16,16
36120,72,1093.61,607.5611111,Ebay,PPC_Marketing,6,7
38674,77,572.94,318.3,Ebay,PPC_Marketing,5,6
13815,43,434.97,241.65,Ebay,PPC_Marketing,3,3
29804,86,498.63,99.726,Ebay,Outdoor_Marketing,4,4
12476,38,125.13,25.026,Ebay,Outdoor_Marketing,2,2
7628,41,550.73,110.146,Ebay,Outdoor_Marketing,6,7
38619,67,134.99,26.998,Ebay,Outdoor_Marketing,1,1
2000,10,147.98,29.596,Ebay,Digital_ad,2,2
22063,41,250.97,50.194,Ebay,Digital_ad,3,3
31557,46,52.99,10.598,Ebay,Digital_ad,1,1
9133,14,366.98,203.8777778,Ebay,PPC_Marketing,2,2
68545,197,1303.87,724.3722222,Ebay,PPC_Marketing,13,13
18443,42,195.98,108.8777778,Ebay,PPC_Marketing,2,2
18582,57,481.96,267.7555556,Ebay,PPC_Marketing,4,4
10271,30,224.98,44.996,Ebay,Outdoor_Marketing,2,2
6893,41,218.98,43.796,Ebay,Outdoor_Marketing,2,2
56655,185,1728.12,345.624,Ebay,Outdoor_Marketing,12,14
23597,56,1115.83,223.166,Ebay,Outdoor_Marketing,6,7
16198,38,239.96,47.992,Ebay,Outdoor_Marketing,3,4
28339,73,196.88,39.376,Ebay,Outdoor_Marketing,2,2
6624,19,80.99,16.198,Ebay,Digital_ad,1,1
38655,39,116.98,23.396,Ebay,Digital_ad,2,2
3616,13,219.97,43.994,Ebay,Social_Media,2,3
66708,175,1581.77,878.7611111,Ebay,PPC_Marketing,21,22
91412,206,1429.2,794,Ebay,PPC_Marketing,17,20
4987,11,197.99,109.9944444,Ebay,PPC_Marketing,1,1
51816,124,1021.09,567.2722222,Ebay,PPC_Marketing,11,11
24549,34,259.26,144.0333333,Ebay,PPC_Marketing,4,4
20693,59,319.98,177.7666667,Ebay,PPC_Marketing,2,2
11655,52,244.98,48.996,Ebay,Outdoor_Marketing,2,2
30259,86,567.91,113.582,Ebay,Outdoor_Marketing,6,7
8732,43,706.5,141.3,Ebay,Outdoor_Marketing,5,10
10180,23,74.99,14.998,Ebay,Outdoor_Marketing,1,1
22005,98,806.89,161.378,Ebay,Digital_ad,11,11
18603,49,345.96,69.192,Ebay,Digital_ad,4,4
41356,47,116.98,23.396,Ebay,Digital_ad,2,2
83885,321,2765.17,1536.205556,Ebay,PPC_Marketing,34,34
65598,111,764.89,424.9388889,Ebay,PPC_Marketing,9,9
23947,56,481.9,267.7222222,Ebay,PPC_Marketing,5,5
3513,10,197.99,109.9944444,Ebay,PPC_Marketing,1,1
94719,221,739.51,410.8388889,Ebay,PPC_Marketing,9,9
19741,24,251.99,139.9944444,Ebay,PPC_Marketing,1,1
21562,82,1189.93,661.0722222,Ebay,PPC_Marketing,7,7
12265,20,284.97,56.994,Ebay,Outdoor_Marketing,3,3
20094,83,269.98,53.996,Ebay,Outdoor_Marketing,2,2
10921,64,1095.91,219.182,Ebay,Outdoor_Marketing,5,9
10892,37,143.06,28.612,Ebay,Digital_ad,2,2
20281,66,353.96,70.792,Ebay,Digital_ad,3,4
8424,26,412.2,229,Ebay,PPC_Marketing,4,5
8790,20,212.98,118.3222222,Ebay,PPC_Marketing,2,2
4895,16,75.19,41.77222222,Ebay,PPC_Marketing,1,1
20464,42,184.47,102.4833333,Ebay,PPC_Marketing,4,4
45771,142,410.56,228.0888889,Ebay,PPC_Marketing,10,15
10499,28,354.97,70.994,Ebay,Outdoor_Marketing,2,3
14919,50,134.99,26.998,Ebay,Outdoor_Marketing,1,1
136445,343,67.99,13.598,Ebay,Outdoor_Marketing,1,1
27556,63,84.99,16.998,Ebay,Outdoor_Marketing,1,1
30370,86,96.99,19.398,Ebay,Outdoor_Marketing,1,1
16546,41,368.94,73.788,Ebay,Digital_ad,5,6
12495,52,614.92,122.984,Ebay,Digital_ad,8,8
21066,29,407.95,81.59,Ebay,Digital_ad,5,5
95201,278,2066.86,1148.255556,Ebay,PPC_Marketing,22,24
77860,197,1255.58,697.5444444,Ebay,PPC_Marketing,17,17
38898,71,1606.93,892.7388889,Ebay,PPC_Marketing,7,7
9135,28,426.98,237.2111111,Ebay,PPC_Marketing,2,2
19467,44,859.93,477.7388889,Ebay,PPC_Marketing,7,7
10744,21,134.98,26.996,Ebay,Outdoor_Marketing,2,2
9760,44,344.98,68.996,Ebay,Outdoor_Marketing,2,2
142284,334,1440.62,288.124,Ebay,Outdoor_Marketing,11,14
22240,47,280.92,56.184,Ebay,Outdoor_Marketing,3,3
20466,42,599.97,119.994,Ebay,Outdoor_Marketing,2,3
16289,44,111.98,22.396,Ebay,Digital_ad,2,2
37235,47,158.97,31.794,Ebay,Digital_ad,3,3
4797,5,129.99,25.998,Ebay,Social_Media,1,1
103796,228,1958.33,1087.961111,Ebay,PPC_Marketing,22,23
65623,150,944.48,524.7111111,Ebay,PPC_Marketing,12,12
20870,41,832.97,462.7611111,Ebay,PPC_Marketing,3,3
4958,15,197.99,109.9944444,Ebay,PPC_Marketing,1,1
7056,22,316.97,63.394,Ebay,Outdoor_Marketing,3,3
9058,33,224.95,44.99,Ebay,Outdoor_Marketing,3,5
86444,223,1666.22,333.244,Ebay,Outdoor_Marketing,11,12
20722,24,329.71,65.942,Ebay,Outdoor_Marketing,2,2
23345,42,480.9,96.18,Ebay,Outdoor_Marketing,4,5
7475,18,436.98,87.396,Ebay,Outdoor_Marketing,2,2
8110,20,127.98,25.596,Ebay,Outdoor_Marketing,2,2
132887,295,316.98,63.396,Ebay,Outdoor_Marketing,2,2
16127,37,581.99,116.398,Ebay,Digital_ad,7,9
29010,31,63.99,12.798,Ebay,Digital_ad,1,1
2157,6,140.99,28.198,Ebay,Social_Media,1,1
33794,81,792.57,440.3166667,Ebay,PPC_Marketing,10,11
43360,96,942.76,523.7555556,Ebay,PPC_Marketing,4,4
6342,25,498.7,277.0555556,Ebay,PPC_Marketing,3,3
10656,30,227.17,126.2055556,Ebay,PPC_Marketing,3,3
7387,21,129.98,25.996,Ebay,Outdoor_Marketing,1,2
7696,33,774.93,154.986,Ebay,Outdoor_Marketing,5,7
181906,637,4163.23,832.646,Ebay,Outdoor_Marketing,23,37
4278,9,272.94,54.588,Ebay,Outdoor_Marketing,3,6
10135,19,184.98,36.996,Ebay,Outdoor_Marketing,2,2
8395,34,221.97,44.394,Ebay,Digital_ad,3,3
12214,15,215.99,43.198,Ebay,Digital_ad,1,1
46985,66,52.99,10.598,Ebay,Digital_ad,1,1
1587,6,116.99,23.398,Ebay,Social_Media,1,1
52867,165,1622.4,901.3333333,Ebay,PPC_Marketing,16,16
147,2,365.98,203.3222222,Ebay,PPC_Marketing,2,2
4589,18,251.99,139.9944444,Ebay,PPC_Marketing,1,1
6560,16,120.99,67.21666667,Ebay,PPC_Marketing,1,1
17316,88,1067.67,593.15,Ebay,PPC_Marketing,8,11
6523,27,109.99,21.998,Ebay,Outdoor_Marketing,1,1
11910,27,255.97,51.194,Ebay,Outdoor_Marketing,2,3
175488,467,3343.3,668.66,Ebay,Outdoor_Marketing,22,28
25440,24,631.95,126.39,Ebay,Outdoor_Marketing,4,5
12805,45,199.05,39.81,Ebay,Digital_ad,3,3
17731,28,275.95,55.19,Ebay,Digital_ad,4,5
47362,117,1422.6,790.3333333,Ebay,PPC_Marketing,14,15
22362,65,158.98,88.32222222,Ebay,PPC_Marketing,2,2
68386,156,1200.63,667.0166667,Ebay,PPC_Marketing,9,11
4039,10,384.37,76.874,Ebay,Outdoor_Marketing,2,3
22995,26,165.99,33.198,Ebay,Outdoor_Marketing,1,1
103082,145,1265.75,253.15,Ebay,Outdoor_Marketing,8,15
226774,449,1300.82,260.164,Ebay,Outdoor_Marketing,13,18
3147,4,94.99,18.998,Ebay,Outdoor_Marketing,1,1
15570,54,536.91,107.382,Ebay,Digital_ad,9,9
2432,3,88.99,17.798,Ebay,Digital_ad,1,1
56754,63,105.98,21.196,Ebay,Digital_ad,2,2
38143,125,1506.34,836.8555556,Ebay,PPC_Marketing,16,16
14948,35,1022.83,568.2388889,Ebay,PPC_Marketing,6,7
8630,18,205.98,114.4333333,Ebay,PPC_Marketing,2,2
6115,13,147.98,82.21111111,Ebay,PPC_Marketing,2,2
9584,42,1077.89,215.578,Ebay,Outdoor_Marketing,8,11
7464,16,567.76,113.552,Ebay,Outdoor_Marketing,3,4
52353,84,67.99,13.598,Ebay,Outdoor_Marketing,1,1
11305,31,234.96,46.992,Ebay,Digital_ad,4,4
61283,70,927.98,185.596,Ebay,Digital_ad,2,2
19698,67,391.95,217.75,Ebay,PPC_Marketing,5,5
9490,28,395.98,219.9888889,Ebay,PPC_Marketing,2,2
35110,97,896.22,497.9,Ebay,PPC_Marketing,7,8
16291,14,338.97,188.3166667,Ebay,PPC_Marketing,3,3
54460,139,1513.63,840.9055556,Ebay,PPC_Marketing,11,11
75551,220,1186.72,237.344,Ebay,Outdoor_Marketing,7,8
18330,31,539.96,107.992,Ebay,Outdoor_Marketing,3,4
108902,151,609.71,121.942,Ebay,Outdoor_Marketing,6,9
13551,42,400.94,80.188,Ebay,Digital_ad,5,6
59087,76,328.94,65.788,Ebay,Digital_ad,6,6
38039,176,1125.97,625.5388889,Ebay,PPC_Marketing,13,13
8235,35,377.95,209.9722222,Ebay,PPC_Marketing,5,5
31721,51,241.98,134.4333333,Ebay,PPC_Marketing,2,2
8684,23,197.99,109.9944444,Ebay,PPC_Marketing,1,1
17302,38,205.98,114.4333333,Ebay,PPC_Marketing,2,2
44003,47,362.98,201.6555556,Ebay,PPC_Marketing,2,2
9284,28,359.97,71.994,Ebay,Outdoor_Marketing,1,3
13453,51,601.73,120.346,Ebay,Outdoor_Marketing,4,5
97364,113,361.06,72.212,Ebay,Outdoor_Marketing,3,3
10591,34,592.92,118.584,Ebay,Digital_ad,7,8
69526,96,403.95,80.79,Ebay,Digital_ad,5,5
6159,11,357.98,71.596,Ebay,Social_Media,1,2
44305,126,1326.88,737.1555556,Ebay,PPC_Marketing,12,12
16009,12,26.89,14.93888889,Ebay,PPC_Marketing,1,1
17399,31,197.99,109.9944444,Ebay,PPC_Marketing,1,1
4015,9,28.99,16.10555556,Ebay,PPC_Marketing,1,1
36067,84,605.54,336.4111111,Ebay,PPC_Marketing,4,4
16308,44,389.23,77.846,Ebay,Outdoor_Marketing,3,3
40896,52,217.7,43.54,Ebay,Outdoor_Marketing,3,3
11980,18,408.97,81.794,Ebay,Outdoor_Marketing,3,3
11686,28,177.99,35.598,Ebay,Outdoor_Marketing,1,1
19150,49,245.52,49.104,Ebay,Outdoor_Marketing,4,13
10434,38,391.94,78.388,Ebay,Digital_ad,5,6
2890,4,129.98,25.996,Ebay,Social_Media,1,2
113167,291,1347.2,748.4444444,Ebay,PPC_Marketing,19,20
10919,28,294.97,163.8722222,Ebay,PPC_Marketing,3,3
31320,24,286.54,159.1888889,Ebay,PPC_Marketing,2,2
29765,67,296.56,164.7555556,Ebay,PPC_Marketing,2,2
17109,27,365.98,73.196,Ebay,Outdoor_Marketing,2,2
18456,27,479.36,95.872,Ebay,Outdoor_Marketing,2,4
19251,49,620.25,124.05,Ebay,Outdoor_Marketing,10,17
6534,19,64.99,12.998,Ebay,Outdoor_Marketing,1,1
12285,38,329.97,65.994,Ebay,Digital_ad,3,3
18962,51,271.96,151.0888889,Ebay,PPC_Marketing,4,4
17789,21,489.97,272.2055556,Ebay,PPC_Marketing,3,3
62361,151,1896.17,1053.427778,Ebay,PPC_Marketing,13,14
17898,64,197.98,39.596,Ebay,Outdoor_Marketing,1,2
17334,16,270.99,54.198,Ebay,Outdoor_Marketing,1,1
13994,22,205.99,41.198,Ebay,Outdoor_Marketing,1,1
9091,27,809.9,161.98,Ebay,Outdoor_Marketing,6,10
48105,82,187.99,37.598,Ebay,Outdoor_Marketing,1,1
13969,44,505.14,101.028,Ebay,Outdoor_Marketing,11,16
6138,26,304.95,60.99,Ebay,Digital_ad,4,5
19272,35,52.99,10.598,Ebay,Digital_ad,1,1
3631,6,149.99,29.998,Ebay,Social_Media,1,1
18285,25,268.98,149.4333333,Ebay,PPC_Marketing,2,2
15068,33,841.47,467.4833333,Ebay,PPC_Marketing,4,4
20300,36,351.97,195.5388889,Ebay,PPC_Marketing,3,3
53085,175,1344.02,268.804,Ebay,Outdoor_Marketing,6,9
9936,39,783.47,156.694,Ebay,Outdoor_Marketing,5,11
25105,23,429.16,85.832,Ebay,Outdoor_Marketing,4,4
20355,53,394.95,78.99,Ebay,Outdoor_Marketing,2,5
28193,41,440.28,88.056,Ebay,Outdoor_Marketing,1,2
2728,4,69.99,13.998,Ebay,Outdoor_Marketing,1,1
14204,59,234.96,46.992,Ebay,Digital_ad,4,4
6170,10,721.96,144.392,Ebay,Digital_ad,4,4
25763,112,747.49,415.2722222,Ebay,PPC_Marketing,11,11
14835,22,827.95,459.9722222,Ebay,PPC_Marketing,5,5
24413,36,269.47,149.7055556,Ebay,PPC_Marketing,4,4
15627,32,161.98,89.98888889,Ebay,PPC_Marketing,2,2
8588,11,241.99,134.4388889,Ebay,PPC_Marketing,1,1
2693,5,84.99,47.21666667,Ebay,PPC_Marketing,1,1
31146,94,368.97,73.794,Ebay,Outdoor_Marketing,3,3
24397,21,543.96,108.792,Ebay,Outdoor_Marketing,4,4
26125,72,557.94,111.588,Ebay,Outdoor_Marketing,6,6
41863,73,143.58,28.716,Ebay,Outdoor_Marketing,2,2
23835,48,27.99,5.598,Ebay,Outdoor_Marketing,1,1
4686,12,137.98,27.596,Ebay,Outdoor_Marketing,2,2
2874,11,438.96,87.792,Ebay,Digital_ad,4,4
5150,14,818.94,163.788,Ebay,Digital_ad,6,6
64352,178,918.67,510.3722222,Ebay,PPC_Marketing,13,13
17553,27,523.97,291.0944444,Ebay,PPC_Marketing,3,3
50952,55,315.95,175.5277778,Ebay,PPC_Marketing,4,5
11728,29,227.98,126.6555556,Ebay,PPC_Marketing,2,2
2985,7,136.99,76.10555556,Ebay,PPC_Marketing,1,1
16788,28,1058.39,587.9944444,Ebay,PPC_Marketing,6,6
41708,119,382.83,76.566,Ebay,Outdoor_Marketing,3,3
15365,27,56.65,11.33,Ebay,Outdoor_Marketing,1,1
23570,75,400.48,80.096,Ebay,Outdoor_Marketing,3,3
13923,43,527.16,105.432,Ebay,Outdoor_Marketing,6,6
28562,81,606.9,121.38,Ebay,Digital_ad,10,10
21435,40,953.96,529.9777778,Ebay,PPC_Marketing,6,10
16512,26,93.99,52.21666667,Ebay,PPC_Marketing,1,1
27857,54,448.2,249,Ebay,PPC_Marketing,5,5
21168,58,1138.52,632.5111111,Ebay,PPC_Marketing,6,8
17738,23,343.96,191.0888889,Ebay,PPC_Marketing,4,4
2432,11,73.38,40.76666667,Ebay,PPC_Marketing,4,4
10209,10,85.99,47.77222222,Ebay,PPC_Marketing,1,1
37550,145,1027.31,205.462,Ebay,Outdoor_Marketing,8,8
15528,36,945.92,189.184,Ebay,Outdoor_Marketing,7,8
31104,107,1151.74,230.348,Ebay,Outdoor_Marketing,12,16
76745,115,418.97,83.794,Ebay,Outdoor_Marketing,3,3
28135,37,309.96,61.992,Ebay,Outdoor_Marketing,3,4
15599,22,173.98,34.796,Ebay,Digital_ad,2,2
8734,28,164.99,32.998,Ebay,Social_Media,1,1
34043,71,1477.47,820.8166667,Ebay,PPC_Marketing,11,11
13222,34,174.99,97.21666667,Ebay,PPC_Marketing,1,1
25319,29,624.95,347.1944444,Ebay,PPC_Marketing,5,5
16656,49,414.27,230.15,Ebay,PPC_Marketing,3,3
